date,district,precipitation_mm,temp_max_c,temp_min_c,wind_speed_kmh
2025-02-27,Aurangabad,0.0,32.64,19.88,13.51
2025-02-28,Aurangabad,0.0,32.34,22.64,8.01
2025-03-01,Aurangabad,1.87,32.28,23.43,11.68
2025-03-02,Aurangabad,0.0,32.84,19.94,12.27
2025-03-03,Aurangabad,0.0,35.11,26.59,4.72
2025-03-04,Aurangabad,0.0,32.11,19.57,5.78
2025-03-05,Aurangabad,0.0,30.81,20.93,9.05
2025-03-06,Aurangabad,0.65,30.14,22.1,8.99
2025-03-07,Aurangabad,0.0,35.55,28.27,6.35
2025-03-08,Aurangabad,0.0,36.94,27.56,3.86
2025-03-09,Aurangabad,0.0,33.18,22.49,4.46
2025-03-10,Aurangabad,0.0,34.15,25.0,5.85
2025-03-11,Aurangabad,0.0,34.4,22.35,9.85
2025-03-12,Aurangabad,1.77,35.8,26.91,6.24
2025-03-13,Aurangabad,0.03,34.74,26.19,7.15
2025-03-14,Aurangabad,0.81,37.41,28.89,9.14
2025-03-15,Aurangabad,0.0,31.96,20.07,11.23
2025-03-16,Aurangabad,0.26,36.33,26.86,8.04
2025-03-17,Aurangabad,0.0,32.22,21.1,14.71
2025-03-18,Aurangabad,1.66,38.33,28.89,10.74
2025-03-19,Aurangabad,0.0,35.42,23.42,10.98
2025-03-20,Aurangabad,1.13,36.39,24.11,4.88
2025-03-21,Aurangabad,0.0,36.99,23.74,11.23
2025-03-22,Aurangabad,0.66,37.61,27.77,3.17
2025-03-23,Aurangabad,0.0,37.96,27.95,7.21
2025-03-24,Aurangabad,1.96,35.28,26.6,8.1
2025-03-25,Aurangabad,0.0,38.16,29.48,5.84
2025-03-26,Aurangabad,0.0,36.06,26.78,10.53
2025-03-27,Aurangabad,0.0,35.34,22.0,9.44
2025-03-28,Aurangabad,0.0,36.43,26.69,6.39
2025-03-29,Aurangabad,0.0,37.11,24.97,13.1
2025-03-30,Aurangabad,0.0,35.69,27.96,7.39
2025-03-31,Aurangabad,0.0,36.5,28.82,6.49
2025-04-01,Aurangabad,0.0,38.35,26.15,10.98
2025-04-02,Aurangabad,0.0,34.3,21.68,6.03
2025-04-03,Aurangabad,0.0,38.3,30.0,6.8
2025-04-04,Aurangabad,0.0,39.95,28.92,8.79
2025-04-05,Aurangabad,0.0,39.01,29.82,11.22
2025-04-06,Aurangabad,0.0,37.1,23.14,7.37
2025-04-07,Aurangabad,0.0,37.18,29.46,9.47
2025-04-08,Aurangabad,0.0,40.29,30.0,8.59
2025-04-09,Aurangabad,0.0,37.16,27.85,10.51
2025-04-10,Aurangabad,0.0,35.39,26.38,9.43
2025-04-11,Aurangabad,0.0,38.19,25.15,14.03
2025-04-12,Aurangabad,0.0,36.22,29.17,10.36
2025-04-13,Aurangabad,0.0,36.72,28.92,7.51
2025-04-14,Aurangabad,0.0,37.91,30.0,12.92
2025-04-15,Aurangabad,0.0,37.07,24.56,2.25
2025-04-16,Aurangabad,0.0,39.62,25.84,7.1
2025-04-17,Aurangabad,0.0,37.87,27.17,4.18
2025-04-18,Aurangabad,0.0,38.92,29.64,8.17
2025-04-19,Aurangabad,0.0,39.29,30.0,3.84
2025-04-20,Aurangabad,0.0,41.04,30.0,8.47
2025-04-21,Aurangabad,0.0,40.8,29.9,7.72
2025-04-22,Aurangabad,0.0,39.03,30.0,7.3
2025-04-23,Aurangabad,0.0,38.25,30.0,10.27
2025-04-24,Aurangabad,0.86,39.58,30.0,7.81
2025-04-25,Aurangabad,0.0,38.77,30.0,17.08
2025-04-26,Aurangabad,0.0,38.0,30.0,10.49
2025-04-27,Aurangabad,1.71,36.58,26.69,5.65
2025-04-28,Aurangabad,0.0,39.43,27.94,13.74
2025-04-29,Aurangabad,0.0,41.25,30.0,11.32
2025-04-30,Aurangabad,0.0,36.12,22.46,11.1
2025-05-01,Aurangabad,0.0,40.98,30.0,10.89
2025-05-02,Aurangabad,0.45,36.84,24.74,11.84
2025-05-03,Aurangabad,0.0,39.85,26.58,10.96
2025-05-04,Aurangabad,0.0,37.1,27.83,10.78
2025-05-05,Aurangabad,0.0,38.82,28.03,5.94
2025-05-06,Aurangabad,0.0,36.92,23.71,7.9
2025-05-07,Aurangabad,0.0,37.88,25.97,10.25
2025-05-08,Aurangabad,0.0,41.48,30.0,14.46
2025-05-09,Aurangabad,0.05,38.32,27.63,11.39
2025-05-10,Aurangabad,0.0,37.61,24.18,8.7
2025-05-11,Aurangabad,1.1,37.58,28.59,4.85
2025-05-12,Aurangabad,0.0,37.65,29.78,2.0
2025-05-13,Aurangabad,0.0,40.01,27.44,9.49
2025-05-14,Aurangabad,0.0,39.95,28.93,9.98
2025-05-15,Aurangabad,1.94,40.17,30.0,7.87
2025-05-16,Aurangabad,0.0,38.89,28.23,12.02
2025-05-17,Aurangabad,0.0,38.28,25.23,9.46
2025-05-18,Aurangabad,0.0,39.94,26.62,8.98
2025-05-19,Aurangabad,0.0,38.39,27.92,9.43
2025-05-20,Aurangabad,0.0,35.62,23.64,8.19
2025-05-21,Aurangabad,0.0,39.73,27.24,10.24
2025-05-22,Aurangabad,0.0,38.18,24.49,11.98
2025-05-23,Aurangabad,1.25,37.73,26.17,5.03
2025-05-24,Aurangabad,0.0,38.87,30.0,9.85
2025-05-25,Aurangabad,0.0,39.38,28.02,9.46
2025-05-26,Aurangabad,0.0,40.44,27.4,9.51
2025-05-27,Aurangabad,0.0,41.12,27.43,6.0
2025-05-28,Aurangabad,0.0,36.48,26.38,7.19
2025-05-29,Aurangabad,0.0,39.24,30.0,6.86
2025-05-30,Aurangabad,1.03,40.92,27.22,15.16
2025-05-31,Aurangabad,0.0,40.92,30.0,14.09
2025-06-01,Aurangabad,17.43,40.32,30.0,14.65
2025-06-02,Aurangabad,4.84,40.04,28.21,16.54
2025-06-03,Aurangabad,0.18,39.18,30.0,15.72
2025-06-04,Aurangabad,0.59,39.63,30.0,10.58
2025-06-05,Aurangabad,12.95,40.21,28.39,10.45
2025-06-06,Aurangabad,0.14,37.25,24.72,20.95
2025-06-07,Aurangabad,16.96,40.79,30.0,14.63
2025-06-08,Aurangabad,19.54,41.12,30.0,8.79
2025-06-09,Aurangabad,1.99,42.0,30.0,13.45
2025-06-10,Aurangabad,0.08,39.01,30.0,9.91
2025-06-11,Aurangabad,16.42,37.09,25.29,8.93
2025-06-12,Aurangabad,15.01,38.19,25.39,14.86
2025-06-13,Aurangabad,0.15,38.9,26.64,15.09
2025-06-14,Aurangabad,6.95,39.42,30.0,9.59
2025-06-15,Aurangabad,17.95,40.22,29.49,9.01
2025-06-16,Aurangabad,5.06,38.5,27.55,13.04
2025-06-17,Aurangabad,15.16,35.7,24.88,12.15
2025-06-18,Aurangabad,1.82,37.82,24.28,13.15
2025-06-19,Aurangabad,4.73,37.54,29.22,16.62
2025-06-20,Aurangabad,5.6,36.59,26.5,9.01
2025-06-21,Aurangabad,12.37,37.0,24.18,5.45
2025-06-22,Aurangabad,1.25,38.0,27.12,12.55
2025-06-23,Aurangabad,8.28,38.07,26.29,12.88
2025-06-24,Aurangabad,12.33,41.34,28.29,17.65
2025-06-25,Aurangabad,15.07,38.63,29.2,15.52
2025-06-26,Aurangabad,1.86,40.98,30.0,16.53
2025-06-27,Aurangabad,15.05,36.07,23.87,12.16
2025-06-28,Aurangabad,4.8,37.11,25.45,11.6
2025-06-29,Aurangabad,15.76,37.49,25.24,10.8
2025-06-30,Aurangabad,9.28,34.42,22.19,13.27
2025-07-01,Aurangabad,9.23,36.61,29.23,13.24
2025-07-02,Aurangabad,11.01,35.65,26.02,13.3
2025-07-03,Aurangabad,10.53,37.4,29.96,6.26
2025-07-04,Aurangabad,0.79,36.8,23.83,9.84
2025-07-05,Aurangabad,7.67,39.45,27.95,12.7
2025-07-06,Aurangabad,15.5,38.8,25.41,15.02
2025-07-07,Aurangabad,11.84,35.36,23.84,17.21
2025-07-08,Aurangabad,0.56,36.3,28.56,13.06
2025-07-09,Aurangabad,20.09,33.67,25.5,13.91
2025-07-10,Aurangabad,20.3,38.3,27.39,10.97
2025-07-11,Aurangabad,15.97,36.58,24.11,11.85
2025-07-12,Aurangabad,0.59,35.12,23.87,19.45
2025-07-13,Aurangabad,15.69,37.76,26.8,15.17
2025-07-14,Aurangabad,0.09,34.17,22.28,13.52
2025-07-15,Aurangabad,0.43,37.73,24.1,14.1
2025-07-16,Aurangabad,1.56,34.5,25.85,17.55
2025-07-17,Aurangabad,20.17,36.18,27.96,12.76
2025-07-18,Aurangabad,9.8,37.94,25.9,16.53
2025-07-19,Aurangabad,13.62,35.19,26.49,12.67
2025-07-20,Aurangabad,8.46,35.27,23.75,15.31
2025-07-21,Aurangabad,9.05,31.99,20.89,16.44
2025-07-22,Aurangabad,5.62,35.37,22.76,9.55
2025-07-23,Aurangabad,18.23,33.83,24.99,9.59
2025-07-24,Aurangabad,1.9,38.4,30.0,10.33
2025-07-25,Aurangabad,20.15,33.49,24.9,10.84
2025-07-26,Aurangabad,4.87,35.45,26.16,10.46
2025-07-27,Aurangabad,6.7,33.12,21.12,16.0
2025-07-28,Aurangabad,10.25,34.16,25.94,12.76
2025-07-29,Aurangabad,13.13,33.37,22.37,9.08
2025-07-30,Aurangabad,18.09,34.73,21.48,18.3
2025-07-31,Aurangabad,0.21,33.64,22.5,9.21
2025-08-01,Aurangabad,0.34,34.12,23.65,14.85
2025-08-02,Aurangabad,1.08,32.99,21.98,13.32
2025-08-03,Aurangabad,12.62,31.92,19.32,14.45
2025-08-04,Aurangabad,7.92,32.58,25.04,10.51
2025-08-05,Aurangabad,5.48,33.58,23.01,11.78
2025-08-06,Aurangabad,19.79,31.05,17.31,13.08
2025-08-07,Aurangabad,6.33,33.93,23.89,11.22
2025-08-08,Aurangabad,13.51,33.82,21.26,10.78
2025-08-09,Aurangabad,18.05,34.12,25.92,15.0
2025-08-10,Aurangabad,20.41,31.14,22.37,11.31
2025-08-11,Aurangabad,1.71,33.5,24.7,15.46
2025-08-12,Aurangabad,0.82,31.71,18.55,8.66
2025-08-13,Aurangabad,12.63,33.54,19.59,11.56
2025-08-14,Aurangabad,0.41,32.08,20.81,11.68
2025-08-15,Aurangabad,0.63,33.48,25.23,11.85
2025-08-16,Aurangabad,0.65,31.58,22.2,8.14
2025-08-17,Aurangabad,5.0,31.56,17.89,8.98
2025-08-18,Aurangabad,16.61,28.62,16.25,12.98
2025-08-19,Aurangabad,11.51,33.29,24.79,18.31
2025-08-20,Aurangabad,8.72,30.97,18.84,13.19
2025-08-21,Aurangabad,0.21,33.44,23.63,17.55
2025-08-22,Aurangabad,14.17,32.34,24.77,15.76
2025-08-23,Aurangabad,1.35,30.36,20.87,14.77
2025-08-24,Aurangabad,4.63,32.26,23.55,11.55
2025-08-25,Aurangabad,1.72,33.75,22.84,9.59
2025-08-26,Aurangabad,11.28,30.18,20.76,9.11
2025-08-27,Aurangabad,15.96,31.95,19.21,11.18
2025-08-28,Aurangabad,0.15,31.87,23.75,14.15
2025-08-29,Aurangabad,17.02,29.25,15.69,13.63
2025-08-30,Aurangabad,1.25,31.55,21.23,12.6
2025-08-31,Aurangabad,5.23,29.49,19.15,12.32
2025-09-01,Aurangabad,13.5,27.76,18.44,11.79
2025-09-02,Aurangabad,18.9,31.49,19.91,16.75
2025-09-03,Aurangabad,19.24,32.21,23.99,15.04
2025-09-04,Aurangabad,1.75,29.09,17.64,13.61
2025-09-05,Aurangabad,14.22,30.08,21.86,7.7
2025-09-06,Aurangabad,1.56,28.55,15.71,14.76
2025-09-07,Aurangabad,15.3,29.23,16.82,15.03
2025-09-08,Aurangabad,18.56,32.57,19.1,12.13
2025-09-09,Aurangabad,1.54,27.92,20.2,10.28
2025-09-10,Aurangabad,11.5,30.11,22.23,18.42
2025-09-11,Aurangabad,1.0,30.45,20.87,11.06
2025-09-12,Aurangabad,11.27,29.56,20.55,16.5
2025-09-13,Aurangabad,15.39,29.7,18.4,10.22
2025-09-14,Aurangabad,7.84,25.38,15.0,14.59
2025-09-15,Aurangabad,0.83,26.19,15.0,15.47
2025-09-16,Aurangabad,6.11,31.11,18.53,13.22
2025-09-17,Aurangabad,4.8,26.48,17.09,9.08
2025-09-18,Aurangabad,18.45,29.32,18.66,13.12
2025-09-19,Aurangabad,14.65,26.18,18.63,16.43
2025-09-20,Aurangabad,16.03,32.36,22.51,12.16
2025-09-21,Aurangabad,1.84,28.53,19.44,12.32
2025-09-22,Aurangabad,9.14,26.33,15.0,18.64
2025-09-23,Aurangabad,0.89,27.22,18.45,10.85
2025-09-24,Aurangabad,10.57,27.24,20.01,8.71
2025-09-25,Aurangabad,4.48,28.71,17.91,13.24
2025-09-26,Aurangabad,18.99,25.45,15.0,17.88
2025-09-27,Aurangabad,12.66,22.66,15.48,11.76
2025-09-28,Aurangabad,19.64,27.83,17.96,15.07
2025-09-29,Aurangabad,6.6,26.03,17.22,14.69
2025-09-30,Aurangabad,10.53,29.78,16.13,20.7
2025-10-01,Aurangabad,0.97,31.34,18.49,4.19
2025-10-02,Aurangabad,0.0,25.87,15.0,14.0
2025-10-03,Aurangabad,0.0,24.75,16.55,6.34
2025-10-04,Aurangabad,0.0,25.79,17.29,7.01
2025-10-05,Aurangabad,0.0,26.46,17.0,7.7
2025-10-06,Aurangabad,1.92,27.08,19.92,8.34
2025-10-07,Aurangabad,0.21,24.29,15.0,8.64
2025-10-08,Aurangabad,0.0,24.86,15.0,15.63
2025-10-09,Aurangabad,0.0,29.06,17.37,10.62
2025-10-10,Aurangabad,1.08,24.75,15.0,10.6
2025-10-11,Aurangabad,0.0,27.19,16.97,18.14
2025-10-12,Aurangabad,0.0,25.95,18.05,7.76
2025-10-13,Aurangabad,1.84,28.04,20.54,10.95
2025-10-14,Aurangabad,0.0,22.28,15.0,15.42
2025-10-15,Aurangabad,1.87,24.94,17.03,9.2
2025-10-16,Aurangabad,1.75,25.64,17.76,4.25
2025-10-17,Aurangabad,0.0,23.71,15.0,7.93
2025-10-18,Aurangabad,0.0,24.2,15.0,8.62
2025-10-19,Aurangabad,0.7,23.67,15.0,3.98
2025-10-20,Aurangabad,0.0,25.57,16.32,7.11
2025-10-21,Aurangabad,0.0,21.0,15.0,6.38
2025-10-22,Aurangabad,0.0,28.16,16.17,12.93
2025-10-23,Aurangabad,0.0,26.02,17.19,11.31
2025-10-24,Aurangabad,0.0,25.16,15.0,8.71
2025-10-25,Aurangabad,0.0,27.29,17.89,10.73
2025-10-26,Aurangabad,0.0,25.07,15.0,6.87
2025-10-27,Aurangabad,0.0,26.95,15.0,12.67
2025-10-28,Aurangabad,0.0,24.74,15.0,5.03
2025-10-29,Aurangabad,0.0,22.84,15.0,13.65
2025-10-30,Aurangabad,0.0,25.17,15.0,5.08
2025-10-31,Aurangabad,0.0,21.12,15.0,9.38
2025-11-01,Aurangabad,0.0,24.76,15.0,3.36
2025-11-02,Aurangabad,0.0,22.18,15.0,7.09
2025-11-03,Aurangabad,0.0,23.61,15.0,4.16
2025-11-04,Aurangabad,0.0,26.79,15.0,7.01
2025-11-05,Aurangabad,0.0,24.1,15.0,8.55
2025-11-06,Aurangabad,0.0,25.38,15.0,7.97
2025-11-07,Aurangabad,0.0,23.02,15.0,9.53
2025-11-08,Aurangabad,0.0,24.41,15.0,13.58
2025-11-09,Aurangabad,0.0,25.52,15.0,6.41
2025-11-10,Aurangabad,0.0,23.24,15.0,13.37
2025-11-11,Aurangabad,0.4,24.13,15.62,7.76
2025-11-12,Aurangabad,0.0,24.77,15.0,5.44
2025-11-13,Aurangabad,0.0,23.67,15.0,7.14
2025-11-14,Aurangabad,0.0,26.94,17.18,7.51
2025-11-15,Aurangabad,0.0,23.1,15.0,7.98
2025-11-16,Aurangabad,1.82,24.92,15.0,10.79
2025-11-17,Aurangabad,0.0,23.37,15.0,8.52
2025-11-18,Aurangabad,0.0,24.46,15.0,13.06
2025-11-19,Aurangabad,0.0,25.64,15.21,4.46
2025-11-20,Aurangabad,1.71,24.32,15.0,10.97
2025-11-21,Aurangabad,0.0,24.48,15.0,2.52
2025-11-22,Aurangabad,0.59,24.11,15.96,11.92
2025-11-23,Aurangabad,0.0,25.52,15.0,8.18
2025-11-24,Aurangabad,0.0,23.25,15.46,12.05
2025-11-25,Aurangabad,1.79,26.85,16.44,7.19
2025-11-26,Aurangabad,0.0,21.52,15.0,10.57
2025-11-27,Aurangabad,0.0,23.13,15.49,8.93
2025-11-28,Aurangabad,0.0,23.59,16.3,10.31
2025-11-29,Aurangabad,0.0,27.31,15.55,11.78
2025-11-30,Aurangabad,0.0,21.13,15.0,7.47
2025-12-01,Aurangabad,0.0,26.92,15.0,7.02
2025-12-02,Aurangabad,0.0,28.65,15.6,7.18
2025-12-03,Aurangabad,0.0,22.67,15.0,10.22
2025-12-04,Aurangabad,0.0,25.23,15.0,2.86
2025-12-05,Aurangabad,0.0,25.14,15.0,8.17
2025-12-06,Aurangabad,0.0,25.68,15.0,7.65
2025-12-07,Aurangabad,0.0,21.0,15.0,8.69
2025-12-08,Aurangabad,0.0,25.83,18.19,4.56
2025-12-09,Aurangabad,0.0,26.86,19.35,11.28
2025-12-10,Aurangabad,0.67,23.27,15.0,7.74
2025-12-11,Aurangabad,0.0,23.35,15.0,6.05
2025-12-12,Aurangabad,0.0,27.12,15.72,8.86
2025-12-13,Aurangabad,0.0,26.9,15.0,13.0
2025-12-14,Aurangabad,0.0,28.4,20.19,8.02
2025-12-15,Aurangabad,0.0,23.48,15.0,11.11
2025-12-16,Aurangabad,0.08,26.42,15.0,5.34
2025-12-17,Aurangabad,0.0,22.94,15.0,11.49
2025-12-18,Aurangabad,0.0,25.1,15.0,8.62
2025-12-19,Aurangabad,0.0,24.58,15.62,8.96
2025-12-20,Aurangabad,1.45,24.0,15.41,5.63
2025-12-21,Aurangabad,1.76,27.61,18.93,7.49
2025-12-22,Aurangabad,0.0,25.58,17.0,8.21
2025-12-23,Aurangabad,0.99,24.91,15.06,6.25
2025-12-24,Aurangabad,0.0,24.56,17.5,9.95
2025-12-25,Aurangabad,0.0,24.84,15.0,16.18
2025-12-26,Aurangabad,1.04,25.25,16.94,8.45
2025-12-27,Aurangabad,0.87,24.69,15.0,8.31
2025-12-28,Aurangabad,0.0,24.8,15.0,2.89
2025-12-29,Aurangabad,0.09,26.47,15.03,7.4
2025-12-30,Aurangabad,0.0,29.12,21.56,10.81
2025-12-31,Aurangabad,0.0,25.68,15.0,10.57
2026-01-01,Aurangabad,1.13,24.37,15.0,10.02
2026-01-02,Aurangabad,0.0,23.62,15.0,10.11
2026-01-03,Aurangabad,0.0,28.05,16.23,6.5
2026-01-04,Aurangabad,0.0,27.9,19.48,7.3
2026-01-05,Aurangabad,0.0,24.58,15.0,15.26
2026-01-06,Aurangabad,0.14,25.72,16.64,7.39
2026-01-07,Aurangabad,0.0,24.61,15.0,7.65
2026-01-08,Aurangabad,0.0,28.4,19.67,7.73
2026-01-09,Aurangabad,0.0,26.0,15.0,6.01
2026-01-10,Aurangabad,0.0,26.77,18.87,5.86
2026-01-11,Aurangabad,0.0,26.33,15.75,6.89
2026-01-12,Aurangabad,0.0,28.84,21.47,12.5
2026-01-13,Aurangabad,0.0,25.32,15.0,8.05
2026-01-14,Aurangabad,0.0,28.08,18.49,5.44
2026-01-15,Aurangabad,0.0,27.56,16.23,7.2
2026-01-16,Aurangabad,0.0,28.8,18.59,13.15
2026-01-17,Aurangabad,0.0,27.31,18.09,11.76
2026-01-18,Aurangabad,0.0,27.47,15.78,9.51
2026-01-19,Aurangabad,0.0,28.24,15.78,10.08
2026-01-20,Aurangabad,0.0,30.42,17.03,4.39
2026-01-21,Aurangabad,0.3,30.21,21.28,11.02
2026-01-22,Aurangabad,0.0,29.77,20.09,12.17
2026-01-23,Aurangabad,0.0,29.55,22.09,7.69
2026-01-24,Aurangabad,1.64,30.62,21.4,8.2
2026-01-25,Aurangabad,0.0,27.13,15.0,16.01
2026-01-26,Aurangabad,0.0,28.48,21.39,8.49
2026-01-27,Aurangabad,0.73,29.1,21.77,10.89
2026-01-28,Aurangabad,0.0,29.58,19.07,11.05
2026-01-29,Aurangabad,1.74,28.68,16.45,9.16
2026-01-30,Aurangabad,0.0,29.63,18.5,8.02
2026-01-31,Aurangabad,1.35,28.93,21.57,10.94
2026-02-01,Aurangabad,0.0,26.09,16.91,4.97
2026-02-02,Aurangabad,1.19,27.86,15.0,10.37
2026-02-03,Aurangabad,0.0,32.26,21.68,14.59
2026-02-04,Aurangabad,0.0,31.27,23.25,10.29
2026-02-05,Aurangabad,0.04,30.0,20.92,11.69
2026-02-06,Aurangabad,1.35,29.73,18.89,7.37
2026-02-07,Aurangabad,0.0,29.83,20.39,13.66
2026-02-08,Aurangabad,1.98,28.32,17.75,11.86
2026-02-09,Aurangabad,0.44,31.21,18.64,8.28
2026-02-10,Aurangabad,0.0,31.2,21.72,14.08
2026-02-11,Aurangabad,0.0,30.58,18.71,5.9
2026-02-12,Aurangabad,1.54,28.49,17.79,4.66
2026-02-13,Aurangabad,0.0,34.65,25.43,11.74
2026-02-14,Aurangabad,0.0,32.09,18.24,7.93
2026-02-15,Aurangabad,1.85,33.83,23.81,2.72
2026-02-16,Aurangabad,0.0,30.11,17.56,2.0
2026-02-17,Aurangabad,1.91,29.43,20.43,6.69
2026-02-18,Aurangabad,0.0,29.38,21.19,8.39
2026-02-19,Aurangabad,0.0,34.41,24.73,4.46
2026-02-20,Aurangabad,0.0,29.61,19.45,12.78
2026-02-21,Aurangabad,0.0,34.66,20.68,6.68
2026-02-22,Aurangabad,0.81,31.88,22.3,9.13
2026-02-23,Aurangabad,0.0,35.54,26.87,7.25
2026-02-24,Aurangabad,0.0,32.83,22.55,12.02
2026-02-25,Aurangabad,0.0,32.82,19.14,6.48
2026-02-26,Aurangabad,0.0,32.57,23.38,9.16
2026-02-27,Aurangabad,0.0,32.17,19.66,14.05
2026-02-28,Aurangabad,0.0,33.72,22.2,11.74
2026-03-01,Aurangabad,0.0,34.48,20.88,10.01
2026-03-02,Aurangabad,1.03,35.11,22.12,11.98
2026-03-03,Aurangabad,1.38,37.07,29.46,6.57
2026-03-04,Aurangabad,0.0,35.97,23.45,10.06
2026-03-05,Aurangabad,0.0,33.55,25.09,10.27
2026-03-06,Aurangabad,0.0,34.83,23.95,9.13
2026-03-07,Aurangabad,0.0,34.96,25.38,5.77
2026-03-08,Aurangabad,0.0,34.25,20.38,9.33
2026-03-09,Aurangabad,1.99,36.04,22.7,5.07
2026-03-10,Aurangabad,1.3,32.4,21.69,5.19
2026-03-11,Aurangabad,0.0,36.29,26.07,7.43
2026-03-12,Aurangabad,0.0,32.88,20.11,10.56
2026-03-13,Aurangabad,0.0,33.74,22.51,9.27
2026-03-14,Aurangabad,1.62,32.91,23.4,7.08
2026-03-15,Aurangabad,0.0,31.26,17.66,11.63
2026-03-16,Aurangabad,0.31,33.99,26.47,7.26
2026-03-17,Aurangabad,0.0,32.31,22.72,8.72
2026-03-18,Aurangabad,0.0,37.02,28.56,7.93
2026-03-19,Aurangabad,0.0,33.33,24.03,10.58
2026-03-20,Aurangabad,0.0,36.29,22.64,6.85
2026-03-21,Aurangabad,0.0,32.72,19.65,6.72
2026-03-22,Aurangabad,0.0,35.14,25.74,8.67
2026-03-23,Aurangabad,0.0,32.75,19.15,8.49
2026-03-24,Aurangabad,0.0,34.23,22.22,7.53
2026-03-25,Aurangabad,0.0,36.73,27.49,6.09
2026-03-26,Aurangabad,0.0,35.15,25.77,13.18
2026-03-27,Aurangabad,0.0,38.03,24.64,6.7
2026-03-28,Aurangabad,0.0,34.2,21.3,10.35
2026-03-29,Aurangabad,1.4,35.58,26.58,2.76
2026-03-30,Aurangabad,1.86,38.87,27.54,12.3
2026-03-31,Aurangabad,0.0,35.01,22.41,5.29
2026-04-01,Aurangabad,1.1,35.6,25.89,14.17
2026-04-02,Aurangabad,1.83,37.94,25.67,10.14
2026-04-03,Aurangabad,0.0,38.34,26.05,8.48
2026-04-04,Aurangabad,0.96,37.85,30.0,10.21
2026-04-05,Aurangabad,0.0,40.78,27.16,5.62
2026-04-06,Aurangabad,0.0,39.02,28.92,6.77
2026-04-07,Aurangabad,1.43,40.59,30.0,4.74
2026-04-08,Aurangabad,0.0,34.43,26.66,8.29
2026-04-09,Aurangabad,0.0,39.68,27.32,10.81
2026-04-10,Aurangabad,0.0,38.56,24.96,9.05
2026-04-11,Aurangabad,0.0,39.46,28.25,8.91
2026-04-12,Aurangabad,0.55,39.29,27.64,9.17
2026-04-13,Aurangabad,0.0,35.88,24.4,11.75
2026-04-14,Aurangabad,0.0,38.52,27.06,10.5
2026-04-15,Aurangabad,0.0,41.8,30.0,11.18
2026-04-16,Aurangabad,0.0,40.09,30.0,10.59
2026-04-17,Aurangabad,0.0,37.85,30.0,5.38
2026-04-18,Aurangabad,0.0,36.19,26.79,9.18
2026-04-19,Aurangabad,0.0,38.29,24.57,11.62
2026-04-20,Aurangabad,0.0,37.23,28.4,3.36
2026-04-21,Aurangabad,0.0,38.99,30.0,6.38
2026-04-22,Aurangabad,0.0,37.3,30.0,10.21
2026-04-23,Aurangabad,0.0,34.25,27.06,9.18
2026-04-24,Aurangabad,0.0,37.17,29.68,7.43
2026-04-25,Aurangabad,0.0,37.39,23.68,3.19
2026-04-26,Aurangabad,0.0,38.49,29.39,6.3
2026-04-27,Aurangabad,0.0,38.91,29.13,6.79
2026-04-28,Aurangabad,1.29,35.3,21.71,7.6
2026-04-29,Aurangabad,0.0,39.28,30.0,6.12
2026-04-30,Aurangabad,0.0,42.0,29.11,12.16
2026-05-01,Aurangabad,0.0,36.84,23.51,7.92
2026-05-02,Aurangabad,0.0,40.1,30.0,7.69
2026-05-03,Aurangabad,0.0,38.45,30.0,9.09
2026-05-04,Aurangabad,0.0,39.9,27.22,10.64
2026-05-05,Aurangabad,0.0,38.56,28.13,5.57
2026-05-06,Aurangabad,0.0,40.37,30.0,8.93
2026-05-07,Aurangabad,0.0,40.01,27.67,8.5
2026-05-08,Aurangabad,0.0,39.39,30.0,7.61
2026-05-09,Aurangabad,0.0,41.47,30.0,7.04
2026-05-10,Aurangabad,0.0,41.29,27.7,14.55
2026-05-11,Aurangabad,0.0,38.69,30.0,4.86
2026-05-12,Aurangabad,0.0,42.0,30.0,11.39
2026-05-13,Aurangabad,1.79,38.12,28.52,11.96
2026-05-14,Aurangabad,0.0,42.0,30.0,16.06
2026-05-15,Aurangabad,0.0,39.26,26.63,3.2
2026-05-16,Aurangabad,0.45,38.64,27.05,8.65
2026-05-17,Aurangabad,0.0,39.85,26.44,7.51
2026-05-18,Aurangabad,0.0,38.13,30.0,8.06
2026-05-19,Aurangabad,0.0,37.9,30.0,10.29
2026-05-20,Aurangabad,0.0,38.44,29.77,11.41
2026-05-21,Aurangabad,0.62,38.9,25.95,12.0
2026-05-22,Aurangabad,0.0,39.74,26.48,2.0
2026-05-23,Aurangabad,0.0,35.75,22.33,9.69
2026-05-24,Aurangabad,0.0,38.26,28.28,7.36
2026-05-25,Aurangabad,0.2,40.57,27.9,7.24
2026-05-26,Aurangabad,0.0,40.55,30.0,6.55
2026-05-27,Aurangabad,0.0,37.78,28.9,2.87
2026-05-28,Aurangabad,0.0,35.65,24.75,9.5
2026-05-29,Aurangabad,1.21,38.02,30.0,6.07
2026-05-30,Aurangabad,0.0,41.21,28.83,4.56
2026-05-31,Aurangabad,0.0,38.3,30.0,4.65
2026-06-01,Aurangabad,8.03,37.96,25.35,12.79
2026-06-02,Aurangabad,6.67,42.0,28.71,16.67
2026-06-03,Aurangabad,12.3,38.51,27.58,14.07
2026-06-04,Aurangabad,4.64,37.47,26.37,8.83
2026-06-05,Aurangabad,4.91,39.73,30.0,11.53
2026-06-06,Aurangabad,8.42,40.38,30.0,16.83
