date,commodity,mandi,district,min_price,max_price,modal_price,arrivals_tonnes,variety,grade,source,fetched_at
2025-01-04,Capsicum,Pune (Market Yard),Pune,2390,2855,2622,23.45,Demo composite,Demo,demo_generated,
2025-01-05,Capsicum,Pune (Market Yard),Pune,2407,3022,2714,25.47,Demo composite,Demo,demo_generated,
2025-01-06,Capsicum,Pune (Market Yard),Pune,2280,2763,2522,33.52,Demo composite,Demo,demo_generated,
2025-01-07,Capsicum,Pune (Market Yard),Pune,2272,2881,2577,26.91,Demo composite,Demo,demo_generated,
2025-01-08,Capsicum,Pune (Market Yard),Pune,2181,2946,2563,23.07,Demo composite,Demo,demo_generated,
2025-01-09,Capsicum,Pune (Market Yard),Pune,2300,2954,2627,26.56,Demo composite,Demo,demo_generated,
2025-01-10,Capsicum,Pune (Market Yard),Pune,2326,2872,2599,26.54,Demo composite,Demo,demo_generated,
2025-01-11,Capsicum,Pune (Market Yard),Pune,2297,3062,2680,24.53,Demo composite,Demo,demo_generated,
2025-01-12,Capsicum,Pune (Market Yard),Pune,2265,2946,2606,23.9,Demo composite,Demo,demo_generated,
2025-01-13,Capsicum,Pune (Market Yard),Pune,2232,2804,2518,33.13,Demo composite,Demo,demo_generated,
2025-01-14,Capsicum,Pune (Market Yard),Pune,2365,2791,2578,23.03,Demo composite,Demo,demo_generated,
2025-01-15,Capsicum,Pune (Market Yard),Pune,2374,3024,2699,25.88,Demo composite,Demo,demo_generated,
2025-01-16,Capsicum,Pune (Market Yard),Pune,2311,2893,2602,22.4,Demo composite,Demo,demo_generated,
2025-01-17,Capsicum,Pune (Market Yard),Pune,2358,3005,2682,24.58,Demo composite,Demo,demo_generated,
2025-01-18,Capsicum,Pune (Market Yard),Pune,2274,2795,2535,22.81,Demo composite,Demo,demo_generated,
2025-01-19,Capsicum,Pune (Market Yard),Pune,2088,2817,2453,25.15,Demo composite,Demo,demo_generated,
2025-01-20,Capsicum,Pune (Market Yard),Pune,2157,2548,2353,33.17,Demo composite,Demo,demo_generated,
2025-01-21,Capsicum,Pune (Market Yard),Pune,2284,2805,2545,25.53,Demo composite,Demo,demo_generated,
2025-01-22,Capsicum,Pune (Market Yard),Pune,2227,2641,2434,23.37,Demo composite,Demo,demo_generated,
2025-01-23,Capsicum,Pune (Market Yard),Pune,2404,2849,2627,22.31,Demo composite,Demo,demo_generated,
2025-01-24,Capsicum,Pune (Market Yard),Pune,2322,2869,2596,23.77,Demo composite,Demo,demo_generated,
2025-01-25,Capsicum,Pune (Market Yard),Pune,2108,2823,2465,26.7,Demo composite,Demo,demo_generated,
2025-01-26,Capsicum,Pune (Market Yard),Pune,2369,2860,2614,23.81,Demo composite,Demo,demo_generated,
2025-01-27,Capsicum,Pune (Market Yard),Pune,2161,2668,2415,33.11,Demo composite,Demo,demo_generated,
2025-01-28,Capsicum,Pune (Market Yard),Pune,2310,2717,2514,24.22,Demo composite,Demo,demo_generated,
2025-01-29,Capsicum,Pune (Market Yard),Pune,2121,2812,2466,26.72,Demo composite,Demo,demo_generated,
2025-01-30,Capsicum,Pune (Market Yard),Pune,2182,2588,2385,23.81,Demo composite,Demo,demo_generated,
2025-01-31,Capsicum,Pune (Market Yard),Pune,2225,2632,2428,23.76,Demo composite,Demo,demo_generated,
2025-02-01,Capsicum,Pune (Market Yard),Pune,2539,3401,2970,26.45,Demo composite,Demo,demo_generated,
2025-02-02,Capsicum,Pune (Market Yard),Pune,2528,3318,2923,26.05,Demo composite,Demo,demo_generated,
2025-02-03,Capsicum,Pune (Market Yard),Pune,2461,2962,2711,28.95,Demo composite,Demo,demo_generated,
2025-02-04,Capsicum,Pune (Market Yard),Pune,2614,3081,2848,25.71,Demo composite,Demo,demo_generated,
2025-02-05,Capsicum,Pune (Market Yard),Pune,2605,3113,2859,26.68,Demo composite,Demo,demo_generated,
2025-02-06,Capsicum,Pune (Market Yard),Pune,2504,3079,2792,27.17,Demo composite,Demo,demo_generated,
2025-02-07,Capsicum,Pune (Market Yard),Pune,2308,3114,2711,25.67,Demo composite,Demo,demo_generated,
2025-02-08,Capsicum,Pune (Market Yard),Pune,2464,3075,2769,23.36,Demo composite,Demo,demo_generated,
2025-02-09,Capsicum,Pune (Market Yard),Pune,2430,3285,2858,26.32,Demo composite,Demo,demo_generated,
2025-02-10,Capsicum,Pune (Market Yard),Pune,2377,3120,2748,29.66,Demo composite,Demo,demo_generated,
2025-02-11,Capsicum,Pune (Market Yard),Pune,2531,3251,2891,24.72,Demo composite,Demo,demo_generated,
2025-02-12,Capsicum,Pune (Market Yard),Pune,2467,3214,2841,25.42,Demo composite,Demo,demo_generated,
2025-02-13,Capsicum,Pune (Market Yard),Pune,2477,2971,2724,25.34,Demo composite,Demo,demo_generated,
2025-02-14,Capsicum,Pune (Market Yard),Pune,2404,3239,2822,24.48,Demo composite,Demo,demo_generated,
2025-02-15,Capsicum,Pune (Market Yard),Pune,2532,3117,2825,26.34,Demo composite,Demo,demo_generated,
2025-02-16,Capsicum,Pune (Market Yard),Pune,2562,3046,2804,24.44,Demo composite,Demo,demo_generated,
2025-02-17,Capsicum,Pune (Market Yard),Pune,2431,3145,2788,30.94,Demo composite,Demo,demo_generated,
2025-02-18,Capsicum,Pune (Market Yard),Pune,2651,3317,2984,24.31,Demo composite,Demo,demo_generated,
2025-02-19,Capsicum,Pune (Market Yard),Pune,2443,3227,2835,25.82,Demo composite,Demo,demo_generated,
2025-02-20,Capsicum,Pune (Market Yard),Pune,2556,3318,2937,22.48,Demo composite,Demo,demo_generated,
2025-02-21,Capsicum,Pune (Market Yard),Pune,2651,3297,2974,23.98,Demo composite,Demo,demo_generated,
2025-02-22,Capsicum,Pune (Market Yard),Pune,2559,3307,2933,26.2,Demo composite,Demo,demo_generated,
2025-02-23,Capsicum,Pune (Market Yard),Pune,2536,3363,2949,26.28,Demo composite,Demo,demo_generated,
2025-02-24,Capsicum,Pune (Market Yard),Pune,2339,2937,2638,28.29,Demo composite,Demo,demo_generated,
2025-02-25,Capsicum,Pune (Market Yard),Pune,2620,3476,3048,22.83,Demo composite,Demo,demo_generated,
2025-02-26,Capsicum,Pune (Market Yard),Pune,2476,3257,2866,25.73,Demo composite,Demo,demo_generated,
2025-02-27,Capsicum,Pune (Market Yard),Pune,2453,3244,2848,26.49,Demo composite,Demo,demo_generated,
2025-02-28,Capsicum,Pune (Market Yard),Pune,2483,3292,2887,23.32,Demo composite,Demo,demo_generated,
2025-03-01,Capsicum,Pune (Market Yard),Pune,3123,3732,3427,24.69,Demo composite,Demo,demo_generated,
2025-03-02,Capsicum,Pune (Market Yard),Pune,2813,3611,3212,23.96,Demo composite,Demo,demo_generated,
2025-03-03,Capsicum,Pune (Market Yard),Pune,2700,3596,3148,31.61,Demo composite,Demo,demo_generated,
2025-03-04,Capsicum,Pune (Market Yard),Pune,2826,3457,3141,24.22,Demo composite,Demo,demo_generated,
2025-03-05,Capsicum,Pune (Market Yard),Pune,2911,3878,3394,25.66,Demo composite,Demo,demo_generated,
2025-03-06,Capsicum,Pune (Market Yard),Pune,2873,3640,3257,26.52,Demo composite,Demo,demo_generated,
2025-03-07,Capsicum,Pune (Market Yard),Pune,2901,3519,3210,26.39,Demo composite,Demo,demo_generated,
2025-03-08,Capsicum,Pune (Market Yard),Pune,3021,3815,3418,24.95,Demo composite,Demo,demo_generated,
2025-03-09,Capsicum,Pune (Market Yard),Pune,2943,3753,3348,27.12,Demo composite,Demo,demo_generated,
2025-03-10,Capsicum,Pune (Market Yard),Pune,2684,3279,2981,33.78,Demo composite,Demo,demo_generated,
2025-03-11,Capsicum,Pune (Market Yard),Pune,3048,3621,3335,26.36,Demo composite,Demo,demo_generated,
2025-03-12,Capsicum,Pune (Market Yard),Pune,2970,3545,3258,26.63,Demo composite,Demo,demo_generated,
2025-03-13,Capsicum,Pune (Market Yard),Pune,3003,3706,3354,23.21,Demo composite,Demo,demo_generated,
2025-03-14,Capsicum,Pune (Market Yard),Pune,3033,3861,3447,27.04,Demo composite,Demo,demo_generated,
2025-03-15,Capsicum,Pune (Market Yard),Pune,2946,3660,3303,22.68,Demo composite,Demo,demo_generated,
2025-03-16,Capsicum,Pune (Market Yard),Pune,3091,3816,3453,26.03,Demo composite,Demo,demo_generated,
2025-03-17,Capsicum,Pune (Market Yard),Pune,2607,3444,3025,31.22,Demo composite,Demo,demo_generated,
2025-03-18,Capsicum,Pune (Market Yard),Pune,2928,3800,3364,24.97,Demo composite,Demo,demo_generated,
2025-03-19,Capsicum,Pune (Market Yard),Pune,2941,3490,3216,25.35,Demo composite,Demo,demo_generated,
2025-03-20,Capsicum,Pune (Market Yard),Pune,2825,3617,3221,22.54,Demo composite,Demo,demo_generated,
2025-03-21,Capsicum,Pune (Market Yard),Pune,3090,3877,3484,23.02,Demo composite,Demo,demo_generated,
2025-03-22,Capsicum,Pune (Market Yard),Pune,3075,3833,3454,26.5,Demo composite,Demo,demo_generated,
2025-03-23,Capsicum,Pune (Market Yard),Pune,2946,3849,3397,22.5,Demo composite,Demo,demo_generated,
2025-03-24,Capsicum,Pune (Market Yard),Pune,2885,3442,3164,31.47,Demo composite,Demo,demo_generated,
2025-03-25,Capsicum,Pune (Market Yard),Pune,2962,3506,3234,23.14,Demo composite,Demo,demo_generated,
2025-03-26,Capsicum,Pune (Market Yard),Pune,3100,3747,3424,23.19,Demo composite,Demo,demo_generated,
2025-03-27,Capsicum,Pune (Market Yard),Pune,2986,3712,3349,23.88,Demo composite,Demo,demo_generated,
2025-03-28,Capsicum,Pune (Market Yard),Pune,2660,3598,3129,26.88,Demo composite,Demo,demo_generated,
2025-03-29,Capsicum,Pune (Market Yard),Pune,2805,3639,3222,23.35,Demo composite,Demo,demo_generated,
2025-03-30,Capsicum,Pune (Market Yard),Pune,2958,3720,3339,23.05,Demo composite,Demo,demo_generated,
2025-03-31,Capsicum,Pune (Market Yard),Pune,2605,3279,2942,29.31,Demo composite,Demo,demo_generated,
2025-04-01,Capsicum,Pune (Market Yard),Pune,3895,4827,4361,16.55,Demo composite,Demo,demo_generated,
2025-04-02,Capsicum,Pune (Market Yard),Pune,3791,4618,4205,15.22,Demo composite,Demo,demo_generated,
2025-04-03,Capsicum,Pune (Market Yard),Pune,3846,4933,4390,15.68,Demo composite,Demo,demo_generated,
2025-04-04,Capsicum,Pune (Market Yard),Pune,3827,5136,4481,17.94,Demo composite,Demo,demo_generated,
2025-04-05,Capsicum,Pune (Market Yard),Pune,3689,4903,4296,18.11,Demo composite,Demo,demo_generated,
2025-04-06,Capsicum,Pune (Market Yard),Pune,3872,4655,4263,16.2,Demo composite,Demo,demo_generated,
2025-04-07,Capsicum,Pune (Market Yard),Pune,3804,4597,4200,20.91,Demo composite,Demo,demo_generated,
2025-04-08,Capsicum,Pune (Market Yard),Pune,3900,5012,4456,17.8,Demo composite,Demo,demo_generated,
2025-04-09,Capsicum,Pune (Market Yard),Pune,3697,4838,4268,15.7,Demo composite,Demo,demo_generated,
2025-04-10,Capsicum,Pune (Market Yard),Pune,3838,5005,4422,16.67,Demo composite,Demo,demo_generated,
2025-04-11,Capsicum,Pune (Market Yard),Pune,3740,4597,4169,16.73,Demo composite,Demo,demo_generated,
2025-04-12,Capsicum,Pune (Market Yard),Pune,4078,4928,4503,16.38,Demo composite,Demo,demo_generated,
2025-04-13,Capsicum,Pune (Market Yard),Pune,3533,4780,4156,18.28,Demo composite,Demo,demo_generated,
2025-04-14,Capsicum,Pune (Market Yard),Pune,3602,4647,4124,20.71,Demo composite,Demo,demo_generated,
2025-04-15,Capsicum,Pune (Market Yard),Pune,3973,4760,4367,15.4,Demo composite,Demo,demo_generated,
2025-04-16,Capsicum,Pune (Market Yard),Pune,3756,4711,4233,16.22,Demo composite,Demo,demo_generated,
2025-04-17,Capsicum,Pune (Market Yard),Pune,3637,4751,4194,17.02,Demo composite,Demo,demo_generated,
2025-04-18,Capsicum,Pune (Market Yard),Pune,3993,4885,4439,16.33,Demo composite,Demo,demo_generated,
2025-04-19,Capsicum,Pune (Market Yard),Pune,3791,4474,4132,16.83,Demo composite,Demo,demo_generated,
2025-04-20,Capsicum,Pune (Market Yard),Pune,3895,4984,4439,16.56,Demo composite,Demo,demo_generated,
2025-04-21,Capsicum,Pune (Market Yard),Pune,3435,4509,3972,18.73,Demo composite,Demo,demo_generated,
2025-04-22,Capsicum,Pune (Market Yard),Pune,3715,4857,4286,16.32,Demo composite,Demo,demo_generated,
2025-04-23,Capsicum,Pune (Market Yard),Pune,3684,4793,4239,17.12,Demo composite,Demo,demo_generated,
2025-04-24,Capsicum,Pune (Market Yard),Pune,4152,4890,4521,17.52,Demo composite,Demo,demo_generated,
2025-04-25,Capsicum,Pune (Market Yard),Pune,3989,4764,4377,17.02,Demo composite,Demo,demo_generated,
2025-04-26,Capsicum,Pune (Market Yard),Pune,3892,4991,4441,16.22,Demo composite,Demo,demo_generated,
2025-04-27,Capsicum,Pune (Market Yard),Pune,3787,4701,4244,15.56,Demo composite,Demo,demo_generated,
2025-04-28,Capsicum,Pune (Market Yard),Pune,3436,4471,3954,22.81,Demo composite,Demo,demo_generated,
2025-04-29,Capsicum,Pune (Market Yard),Pune,3568,4767,4167,16.25,Demo composite,Demo,demo_generated,
2025-04-30,Capsicum,Pune (Market Yard),Pune,3905,4945,4425,16.58,Demo composite,Demo,demo_generated,
2025-05-01,Capsicum,Pune (Market Yard),Pune,3729,4501,4115,16.26,Demo composite,Demo,demo_generated,
2025-05-02,Capsicum,Pune (Market Yard),Pune,3828,4771,4299,15.76,Demo composite,Demo,demo_generated,
2025-05-03,Capsicum,Pune (Market Yard),Pune,3949,4861,4405,16.32,Demo composite,Demo,demo_generated,
2025-05-04,Capsicum,Pune (Market Yard),Pune,3654,4758,4206,15.8,Demo composite,Demo,demo_generated,
2025-05-05,Capsicum,Pune (Market Yard),Pune,3605,4491,4048,19.76,Demo composite,Demo,demo_generated,
2025-05-06,Capsicum,Pune (Market Yard),Pune,3838,4724,4281,17.85,Demo composite,Demo,demo_generated,
2025-05-07,Capsicum,Pune (Market Yard),Pune,3891,4739,4315,18.1,Demo composite,Demo,demo_generated,
2025-05-08,Capsicum,Pune (Market Yard),Pune,3996,4791,4393,17.15,Demo composite,Demo,demo_generated,
2025-05-09,Capsicum,Pune (Market Yard),Pune,4021,5014,4518,17.57,Demo composite,Demo,demo_generated,
2025-05-10,Capsicum,Pune (Market Yard),Pune,3920,4775,4347,16.17,Demo composite,Demo,demo_generated,
2025-05-11,Capsicum,Pune (Market Yard),Pune,4029,4983,4506,16.91,Demo composite,Demo,demo_generated,
2025-05-12,Capsicum,Pune (Market Yard),Pune,3815,4597,4206,20.55,Demo composite,Demo,demo_generated,
2025-05-13,Capsicum,Pune (Market Yard),Pune,3756,4654,4205,18.1,Demo composite,Demo,demo_generated,
2025-05-14,Capsicum,Pune (Market Yard),Pune,3801,4841,4321,16.76,Demo composite,Demo,demo_generated,
2025-05-15,Capsicum,Pune (Market Yard),Pune,3897,4794,4346,18.08,Demo composite,Demo,demo_generated,
2025-05-16,Capsicum,Pune (Market Yard),Pune,3812,4616,4214,18.28,Demo composite,Demo,demo_generated,
2025-05-17,Capsicum,Pune (Market Yard),Pune,3969,5202,4586,17.78,Demo composite,Demo,demo_generated,
2025-05-18,Capsicum,Pune (Market Yard),Pune,3846,4624,4235,15.08,Demo composite,Demo,demo_generated,
2025-05-19,Capsicum,Pune (Market Yard),Pune,3637,4513,4075,22.0,Demo composite,Demo,demo_generated,
2025-05-20,Capsicum,Pune (Market Yard),Pune,3727,4669,4198,15.21,Demo composite,Demo,demo_generated,
2025-05-21,Capsicum,Pune (Market Yard),Pune,3791,4607,4199,17.48,Demo composite,Demo,demo_generated,
2025-05-22,Capsicum,Pune (Market Yard),Pune,3880,4925,4402,17.6,Demo composite,Demo,demo_generated,
2025-05-23,Capsicum,Pune (Market Yard),Pune,4155,4998,4577,17.79,Demo composite,Demo,demo_generated,
2025-05-24,Capsicum,Pune (Market Yard),Pune,3668,4724,4196,17.84,Demo composite,Demo,demo_generated,
2025-05-25,Capsicum,Pune (Market Yard),Pune,3904,5273,4589,15.25,Demo composite,Demo,demo_generated,
2025-05-26,Capsicum,Pune (Market Yard),Pune,3951,4676,4314,19.83,Demo composite,Demo,demo_generated,
2025-05-27,Capsicum,Pune (Market Yard),Pune,3910,4768,4339,16.41,Demo composite,Demo,demo_generated,
2025-05-28,Capsicum,Pune (Market Yard),Pune,3796,4591,4194,17.85,Demo composite,Demo,demo_generated,
2025-05-29,Capsicum,Pune (Market Yard),Pune,3912,5180,4546,15.83,Demo composite,Demo,demo_generated,
2025-05-30,Capsicum,Pune (Market Yard),Pune,3691,4868,4279,15.3,Demo composite,Demo,demo_generated,
2025-05-31,Capsicum,Pune (Market Yard),Pune,3805,4732,4268,16.0,Demo composite,Demo,demo_generated,
2025-06-01,Capsicum,Pune (Market Yard),Pune,3606,4279,3943,17.08,Demo composite,Demo,demo_generated,
2025-06-02,Capsicum,Pune (Market Yard),Pune,3277,4331,3804,18.93,Demo composite,Demo,demo_generated,
2025-06-03,Capsicum,Pune (Market Yard),Pune,3483,4449,3966,15.93,Demo composite,Demo,demo_generated,
2025-06-04,Capsicum,Pune (Market Yard),Pune,3379,4403,3891,17.19,Demo composite,Demo,demo_generated,
2025-06-05,Capsicum,Pune (Market Yard),Pune,3504,4229,3867,17.35,Demo composite,Demo,demo_generated,
2025-06-06,Capsicum,Pune (Market Yard),Pune,3351,4496,3924,16.39,Demo composite,Demo,demo_generated,
2025-06-07,Capsicum,Pune (Market Yard),Pune,3445,4504,3975,14.97,Demo composite,Demo,demo_generated,
2025-06-08,Capsicum,Pune (Market Yard),Pune,3487,4245,3866,17.34,Demo composite,Demo,demo_generated,
2025-06-09,Capsicum,Pune (Market Yard),Pune,3149,4199,3674,19.3,Demo composite,Demo,demo_generated,
2025-06-10,Capsicum,Pune (Market Yard),Pune,3291,4267,3779,15.32,Demo composite,Demo,demo_generated,
2025-06-11,Capsicum,Pune (Market Yard),Pune,3274,4225,3750,15.82,Demo composite,Demo,demo_generated,
2025-06-12,Capsicum,Pune (Market Yard),Pune,3264,4173,3719,15.69,Demo composite,Demo,demo_generated,
2025-06-13,Capsicum,Pune (Market Yard),Pune,3359,4071,3715,15.14,Demo composite,Demo,demo_generated,
2025-06-14,Capsicum,Pune (Market Yard),Pune,3316,4170,3743,16.88,Demo composite,Demo,demo_generated,
2025-06-15,Capsicum,Pune (Market Yard),Pune,3359,4459,3909,16.11,Demo composite,Demo,demo_generated,
2025-06-16,Capsicum,Pune (Market Yard),Pune,3081,3904,3492,21.54,Demo composite,Demo,demo_generated,
2025-06-17,Capsicum,Pune (Market Yard),Pune,3132,4046,3589,16.37,Demo composite,Demo,demo_generated,
2025-06-18,Capsicum,Pune (Market Yard),Pune,3174,4115,3644,16.07,Demo composite,Demo,demo_generated,
2025-06-19,Capsicum,Pune (Market Yard),Pune,3307,4309,3808,16.75,Demo composite,Demo,demo_generated,
2025-06-20,Capsicum,Pune (Market Yard),Pune,3348,4338,3843,16.66,Demo composite,Demo,demo_generated,
2025-06-21,Capsicum,Pune (Market Yard),Pune,3099,3962,3530,15.07,Demo composite,Demo,demo_generated,
2025-06-22,Capsicum,Pune (Market Yard),Pune,3295,4221,3758,15.95,Demo composite,Demo,demo_generated,
2025-06-23,Capsicum,Pune (Market Yard),Pune,2978,3675,3327,21.91,Demo composite,Demo,demo_generated,
2025-06-24,Capsicum,Pune (Market Yard),Pune,3297,4164,3731,18.23,Demo composite,Demo,demo_generated,
2025-06-25,Capsicum,Pune (Market Yard),Pune,3405,4023,3714,15.31,Demo composite,Demo,demo_generated,
2025-06-26,Capsicum,Pune (Market Yard),Pune,3334,4390,3862,17.85,Demo composite,Demo,demo_generated,
2025-06-27,Capsicum,Pune (Market Yard),Pune,3370,4410,3890,15.29,Demo composite,Demo,demo_generated,
2025-06-28,Capsicum,Pune (Market Yard),Pune,3102,4031,3566,17.08,Demo composite,Demo,demo_generated,
2025-06-29,Capsicum,Pune (Market Yard),Pune,3249,4323,3786,15.85,Demo composite,Demo,demo_generated,
2025-06-30,Capsicum,Pune (Market Yard),Pune,3112,3890,3501,22.51,Demo composite,Demo,demo_generated,
2025-07-01,Capsicum,Pune (Market Yard),Pune,2695,3551,3123,17.96,Demo composite,Demo,demo_generated,
2025-07-02,Capsicum,Pune (Market Yard),Pune,2787,3307,3047,16.43,Demo composite,Demo,demo_generated,
2025-07-03,Capsicum,Pune (Market Yard),Pune,2979,3628,3304,16.56,Demo composite,Demo,demo_generated,
2025-07-04,Capsicum,Pune (Market Yard),Pune,2734,3379,3056,15.94,Demo composite,Demo,demo_generated,
2025-07-05,Capsicum,Pune (Market Yard),Pune,2975,3729,3352,18.26,Demo composite,Demo,demo_generated,
2025-07-06,Capsicum,Pune (Market Yard),Pune,2896,3791,3343,17.63,Demo composite,Demo,demo_generated,
2025-07-07,Capsicum,Pune (Market Yard),Pune,2502,3380,2941,21.8,Demo composite,Demo,demo_generated,
2025-07-08,Capsicum,Pune (Market Yard),Pune,3072,3607,3340,16.77,Demo composite,Demo,demo_generated,
2025-07-09,Capsicum,Pune (Market Yard),Pune,2913,3487,3200,17.14,Demo composite,Demo,demo_generated,
2025-07-10,Capsicum,Pune (Market Yard),Pune,2762,3679,3220,17.33,Demo composite,Demo,demo_generated,
2025-07-11,Capsicum,Pune (Market Yard),Pune,3009,3646,3327,17.0,Demo composite,Demo,demo_generated,
2025-07-12,Capsicum,Pune (Market Yard),Pune,2960,3697,3329,17.76,Demo composite,Demo,demo_generated,
2025-07-13,Capsicum,Pune (Market Yard),Pune,2987,3835,3411,16.1,Demo composite,Demo,demo_generated,
2025-07-14,Capsicum,Pune (Market Yard),Pune,2826,3545,3186,22.4,Demo composite,Demo,demo_generated,
2025-07-15,Capsicum,Pune (Market Yard),Pune,2922,3663,3292,18.11,Demo composite,Demo,demo_generated,
2025-07-16,Capsicum,Pune (Market Yard),Pune,2766,3537,3151,16.58,Demo composite,Demo,demo_generated,
2025-07-17,Capsicum,Pune (Market Yard),Pune,2998,3817,3408,15.23,Demo composite,Demo,demo_generated,
2025-07-18,Capsicum,Pune (Market Yard),Pune,3039,3708,3374,17.23,Demo composite,Demo,demo_generated,
2025-07-19,Capsicum,Pune (Market Yard),Pune,3127,3743,3435,17.59,Demo composite,Demo,demo_generated,
2025-07-20,Capsicum,Pune (Market Yard),Pune,3065,3827,3446,17.02,Demo composite,Demo,demo_generated,
2025-07-21,Capsicum,Pune (Market Yard),Pune,2893,3572,3233,19.24,Demo composite,Demo,demo_generated,
2025-07-22,Capsicum,Pune (Market Yard),Pune,2996,4012,3504,15.45,Demo composite,Demo,demo_generated,
2025-07-23,Capsicum,Pune (Market Yard),Pune,3111,3733,3422,14.99,Demo composite,Demo,demo_generated,
2025-07-24,Capsicum,Pune (Market Yard),Pune,2917,3549,3233,17.54,Demo composite,Demo,demo_generated,
2025-07-25,Capsicum,Pune (Market Yard),Pune,2925,3903,3414,17.8,Demo composite,Demo,demo_generated,
2025-07-26,Capsicum,Pune (Market Yard),Pune,3195,3827,3511,16.64,Demo composite,Demo,demo_generated,
2025-07-27,Capsicum,Pune (Market Yard),Pune,2847,3847,3347,16.08,Demo composite,Demo,demo_generated,
